DATA_MONTH	ITEM_ID	ITEM_SALES_VOLUME	CATE_NAME_LV1	CATE_NAME_LV2	CATE_NAME_LV3	USER_ID	same-CATE_NAME_LV1-mean-ITEM_SALES_VOLUME-rate	same-CATE_NAME_LV2-mean-ITEM_SALES_VOLUME-rate	same-CATE_NAME_LV3-DATA_MONTH-mean-same-ITEM_ID-mean-ITEM_SALES_VOLUME-rate-rate	same-CATE_NAME_LV3-mean-ITEM_SALES_VOLUME-rate	same-ITEM_ID-mean-ITEM_SALES_VOLUME-rate	same-CATE_NAME_LV1-BRAND_ID-mean-ITEM_SALES_VOLUME-rate	same-CATE_NAME_LV2-BRAND_ID-mean-ITEM_SALES_VOLUME-rate	same-CATE_NAME_LV3-BRAND_ID-mean-ITEM_SALES_VOLUME-rate
202106	44012976912	1243	运动户外	户外/登山/野营/旅行用品	炉具/餐具/野餐烧烤用品	51459339	0.2121176207859028	2.2582938000874657	0.7604178008621064	1.033671573848073	0.8338084856615797	28.768863241499133	28.768863241499133	28.768863241499133
202106	520759728214	12102	运动户外	运动/瑜伽/健身/球迷用品	足球	1747162000	2.0652030947312925	1.367091207162831	1.0862049771020623	3.2786397046152245	1.1781255323809292	0.3778593725927547	0.2435762370379424	50.039734363894816
202106	524346231555	1101	运动户外	运动/瑜伽/健身/球迷用品	羽毛球	163253418	0.1878853583952366	0.1243734439833314	1.3663375314714368	0.2104190440198554	1.4458305975049246	59.81760969976905	63.06822107081175	59.604867090977166
202106	524582108934	1458	运动户外	户外/登山/野营/旅行用品	垂钓装备	1963603759	0.2488073138421934	2.6489077719449114	1.3372163343685928	21.8454495011368	1.482837528604119	25.81050481564043	25.80668591861386	25.797086376691013
202106	526977392703	27360	运动户外	户外/登山/野营/旅行用品	炉具/餐具/野餐烧烤用品	87923947	4.668976753581901	49.70789893032426	1.7462556308342856	22.75241694326893	1.914793106464876	1.063518030345191	1.063518030345191	1.063518030345191
202106	530536896165	56213	运动户外	户外/登山/野营/旅行用品	炉具/餐具/野餐烧烤用品	2851642661	9.59273356173609	102.12829395359348	1.92760165197052	46.74640400701668	2.1136414909883943	1.1446330062781256	1.1446330062781256	1.1446330062781256
202106	530649305988	47722	运动户外	户外/登山/野营/旅行用品	炉具/餐具/野餐烧烤用品	2851642661	8.143746660615331	86.70176727898152	1.7403292869480116	39.68533776925	1.9082947895978568	0.9717356541299114	0.9717356541299114	0.9717356541299114
202106	530899318987	3254	运动户外	户外/登山/野营/旅行用品	炉具/餐具/野餐烧烤用品	666959322	0.5552942381635785	5.911897043833156	2.0597517692544947	2.7060074829458003	2.2585458962346	54.41027732463295	51.6932347302109	3.9462924462924462
202106	536113124503	2938	运动户外	户外/登山/野营/旅行用品	防护/救生装备	2458774211	0.5013689218575886	5.337785345661282	1.2776945152118866	20.93733233915272	1.3838907206782851	33.43293443946847	33.43293443946847	29.62986377662377
202106	536418474487	2531	运动户外	户外/登山/野营/旅行用品	垂钓装备	1827804363	0.4319144796533549	4.598344012889281	0.8929752041790914	37.92238181575943	0.9902190923317684	6.042880336166555	6.042880336166555	6.042880336166555
202106	536687345550	3660	运动户外	运动/瑜伽/健身/球迷用品	足球	2921455821	0.6245780306326666	0.4134485058846439	1.07491816673547	0.9915568764577526	1.1658835709166202	26.51116427432217	26.51116427432217	18.10387469084913
202106	537157871322	12035	运动户外	户外/登山/野营/旅行用品	刀具/多用工具	2939945008	2.0537695624765417	21.86529837815981	1.4113939104043278	111.85490402165208	1.4997351942428112	150.96873996789728	130.6565626789745	78.5941432314185
202106	538586824663	426	运动户外	运动包/户外包/配件	腰包	203182435	0.0726967871719989	0.0401171282592177	1.735409738349855	0.1147767884217479	1.9837019790454016	24.713769751693004	25.21062441752097	21.081911262798634
202106	540455119588	6055	运动户外	运动/瑜伽/健身/球迷用品	麻将/棋牌/益智类	441725700	1.0332841463062286	0.6839974598719998	0.8816756233253056	49.59757362165612	0.9078981894515876	2.972461518971305	2.972461518971305	2.972461518971305
202106	540801249985	1797	运动户外	户外/登山/野营/旅行用品	垂钓装备	2899126210	0.3066575740565305	3.264806081059674	1.3606437141731422	26.92474125757396	1.508816120906801	43.22338954935029	43.22338954935029	43.22338954935029
202106	545865546248	1120	运动户外	户外/登山/野营/旅行用品	垂钓装备	428893110	0.1911277033630018	2.034826272001578	1.0059871051186673	16.781140906223058	1.1155378486055776	21.86643463128128	21.86643463128128	21.86643463128128
202106	546286446845	7505	运动户外	运动/瑜伽/健身/球迷用品	麻将/棋牌/益智类	441725700	1.2807262622672575	0.8477953652088123	1.3775429214690602	61.47477952609896	1.418513443273638	3.684281370748084	3.684281370748084	3.684281370748084
202106	546986594461	21666	运动户外	运动/瑜伽/健身/球迷用品	游乐场/体育场馆设施	2987214137	3.697297161663212	2.4474795979499167	1.089594130141357	65.09249784420811	1.1490241832838357	2.860899418999472	2.860899418999472	2.860899418999472
202106	549986361821	1371	运动户外	自行车/骑行装备/零配件	自行车修车工具	2933704250	0.2339607868845316	3.401554820582453	0.8309365352490785	32.08159424995572	0.8617221873035826	0.042806577410731	1.027492717349026	32.430373125653844
202106	551178621791	381	运动户外	运动/瑜伽/健身/球迷用品	高尔夫	1729113568	0.0650175490904497	0.0430393116781555	1.4497964111614312	20.0206633268524	1.6529284164859002	25.06578947368421	25.06578947368421	25.06578947368421
202106	552294019199	7185	运动户外	户外/登山/野营/旅行用品	垂钓装备	2214010424	1.2261183470206856	13.05377389672441	1.850068175478706	107.6540155457256	2.051538296809194	41.79138814133171	41.79138814133171	41.79138814133171
202106	552398683020	2712	运动户外	户外/登山/野营/旅行用品	垂钓装备	1925146908	0.4628020817146972	4.927186472918107	1.2619554295657125	40.63433405149726	1.3993808049535603	48.00966327847521	48.00255981569327	47.98470387763102
202106	554478023760	741	运动户外	户外/登山/野营/旅行用品	户外服装	2560703427	0.1264514537428431	1.3462555960296154	2.230637216286585	0.5753415484720353	2.613756613756614	23.638291887026	23.47945745159838	23.47945745159838
202106	554677511321	2288	运动户外	户外/登山/野营/旅行用品	垂钓装备	322057739	0.3904465940129893	4.156859384231796	0.9434422931353926	34.28147356556996	1.0461819844535891	0.0714379643440937	1.5941662769528524	26.80491168959303
202106	556210907586	3255	运动户外	户外/登山/野营/旅行用品	垂钓装备	322057739	0.555464887898724	5.9137138530045865	1.0397041085090342	48.77019075871076	1.1529265916939695	10.05839836589326	10.05839836589326	10.05839836589326
202106	556378676826	1067	运动户外	运动包/户外包/配件	双肩背包	94422320	0.1820832674002883	0.100481163973205	2.712695403482285	0.6240596606022437	2.8510354041416166	45.17390820893448	16.35852592129919	7.652912070452586
202106	556658772898	1433	运动户外	户外/登山/野营/旅行用品	炉具/餐具/野餐烧烤用品	317144727	0.2445410704635549	2.603487542659162	1.7111218277918718	1.1916744692874406	1.8762684124386253	38.31977715877437	38.31977715877437	38.31977715877437
202106	557248710986	2928	运动户外	户外/登山/野营/旅行用品	垂钓装备	782784702	0.4996624245061333	5.319617253946983	1.0065595991758476	43.870696940554566	1.11617268655294	0.091420611713071	2.040086913862741	34.302789085283386
202106	557280630258	4117	运动户外	电动车/配件/交通工具	电动车零/配件	2564212548	0.7025649595941771	4.609398266188061	0.9689867210166138	75.21405547397464	1.0	95.47891226269884	95.47891226269884	90.12845931433291
202106	557565848295	1151	运动户外	户外/登山/野营/旅行用品	专项户外运动装备	2663374153	0.1964178451525134	2.091147356315908	3.742360437926493	42.86125406624837	3.935042735042735	7.553732567678425	7.553732567678425	7.553732567678425
202106	558954374415	1271	运动户外	运动/瑜伽/健身/球迷用品	跆拳道/武术/搏击	873632365	0.2168958133699779	0.1435773363331646	1.0446537051413396	4.487969468331203	1.1578228194033249	25.81418965280637	25.81418965280637	25.25048624617949
202106	559966990233	983	运动户外	运动/瑜伽/健身/球迷用品	高尔夫	3040388634	0.1677486896480632	0.1110436834110942	1.0821424159518578	51.65436233673465	1.2337621587700032	24.30529373789542	24.30529373789542	24.219671918563183
202106	560907389206	2500	运动户外	运动/瑜伽/健身/球迷用品	飞镖/桌上足球/室内休闲	3298701211	0.4266243378638433	0.2824101816151939	1.6909502580300306	20.5009124514529	1.6666666666666667	50.10548523206752	50.10548523206752	4.125412541254126
202106	561048920665	2010	运动户外	运动/瑜伽/健身/球迷用品	麻将/棋牌/益智类	1711159659	0.34300596764253	0.2270577860186159	0.9585590471071876	16.464264736503516	0.9870682599443444	35.840611353711786	35.840611353711786	35.60111609850782
202106	561938680685	559	运动户外	户外/登山/野营/旅行用品	户外照明	887560959	0.0953932019463553	1.015596326829359	0.6618081829681659	1.337967098443086	0.6871542716656422	25.150584518167456	25.05252844500632	24.844444444444445
202106	564301526442	1575	运动户外	户外/登山/野营/旅行用品	垂钓装备	123719804	0.2687733328542213	2.86147444500222	1.3139019833852157	23.59847939937617	1.4569842738205363	21.698787924414667	21.698787924414667	21.698787924414667
202106	565048077190	3541	运动户外	户外/登山/野营/旅行用品	垂钓装备	322057739	0.6042707121503477	6.433321276033561	1.0044061213286213	53.05537495440701	1.1137846976488166	18.247351846550245	18.247351846550245	18.247351846550245
202106	566818059459	5974	运动户外	运动包/户外包/配件	头巾/遮耳	3193513281	1.01946151775944	0.562581512254852	0.9736195293258666	38.46053544463943	1.2711314431618703	50.41716987995635	7.401006581494387	1.3938404106392908
202106	567656777286	559	运动户外	运动包/户外包/配件	运动帽	3651965138	0.0953932019463553	0.0526419593824007	1.2583099337324206	13.0538840161356	1.6724008975317877	36.36294182265819	15.073719013756897	23.40217694669272
202106	567887947549	10960	运动户外	运动/瑜伽/健身/球迷用品	轮滑/滑板/极限运动	98110849	1.870321097195089	1.2380862362010103	0.9404973408873448	13.823406855548004	1.0	134.8540713055894	131.11045356554084	106.82357168523176
202106	568443424910	1994	运动户外	户外/登山/野营/旅行用品	垂钓装备	322057739	0.3402755718802014	3.622717487831381	1.6127178417337038	29.87642407768641	1.788340807174888	29.71130564350904	29.71130564350904	29.71130564350904
202106	568928945392	611	运动户外	户外/登山/野营/旅行用品	垂钓装备	2545276608	0.1042669881739233	1.110070403743718	1.086243669845131	9.154711690805614	1.204534253326762	26.66782541521823	26.66782541521823	26.66782541521823
202106	569230627526	6582	运动户外	运动/瑜伽/健身/球迷用品	舞蹈/健美操/体操	2318863718	1.1232165567279266	0.7435295261564826	2.585695277656219	17.94044659683334	3.189339794064204	62.27495067952134	80.4542837415595	97.73527614179352
202106	569450686230	2706	运动户外	电动车/配件/交通工具	电动车零/配件	1914479112	0.461778183303824	3.029640929877312	0.7610704787957208	49.43629684541544	0.7854292141354038	2.702718127987444	2.702718127987444	2.702718127987444
202106	572260384238	1215	运动户外	自行车/骑行装备/零配件	自行车零/配件	160046407	0.2073394282018278	3.014507007299548	0.9608688802233438	2.5396917337997285	1.0	34.15361854271976	34.15361854271976	32.989164279486864
202106	573745213873	1249	运动户外	运动包/户外包/配件	头巾/遮耳	3229728289	0.2131415191967761	0.1176204065628239	1.4157129309765435	8.041045994368037	1.848316685164632	35.82389215545676	28.371818958155423	8.852080475537266
202106	574195047468	1507	运动户外	电动车/配件/交通工具	电动车零/配件	682992474	0.2571691508643247	1.687239054443869	0.8547047050465537	27.5315962106582	0.8820602868012877	0.0470528899766386	0.5437705477210978	35.18164509122918
202106	575480255248	5451	运动户外	运动/瑜伽/健身/球迷用品	麻将/棋牌/益智类	2732541964	0.930211706278324	0.6157671599937689	0.7445494302473552	44.65010302421924	0.7666936249516509	8.979573159570963	8.979573159570963	8.979573159570963
202106	577245791853	2059	运动户外	户外/登山/野营/旅行用品	垂钓装备	322057739	0.3513678046646613	3.74081008397433	1.178170752831022	30.850329576708283	1.3064720812182742	0.0642879233323815	1.434610299058533	24.12207743394757
202106	579041753543	2417	运动户外	户外/登山/野营/旅行用品	垂钓装备	3573839928	0.4124604098467637	4.391227767346263	1.203556005168862	36.21430140209029	1.334621755935947	27.7886291850916	27.7886291850916	27.7886291850916
202106	581699222472	38222	运动户外	运动/瑜伽/健身/球迷用品	游泳	4243360493	6.522574176732728	4.317712784678378	2.384518840548904	58.55066823686123	2.449225445749163	361.6337230131669	467.2020105089466	237.95472028610007
202106	582666854445	687	运动户外	户外/登山/野营/旅行用品	专项户外运动装备	74804766	0.1172363680449841	1.2481479007723966	0.9510342555112938	25.582694651183868	1.0	93.51402985074628	93.366391184573	92.4700889248181
202106	583016694908	2524	运动户外	户外/登山/野营/旅行用品	垂钓装备	1091154101	0.4307199315073362	4.585626348689271	1.937545905764748	37.817499685095534	2.148542243030432	14.724131888671474	14.724131888671474	14.724131888671474
202106	584023313871	2331	运动户外	户外/登山/野营/旅行用品	垂钓装备	3362992787	0.3977845326242475	4.234982178603285	0.5874618892414838	34.92574951107674	0.6514357577027877	0.0727805484641969	1.6241265697452356	27.30867532711597
202106	585420759852	343	运动户外	户外/登山/野营/旅行用品	垂钓装备	2412753025	0.0585328591549193	0.6231655458004833	1.2059098836115487	5.139224402530811	1.3372319688109162	27.39386296763346	27.39386296763346	27.39386296763346
202106	587403562999	1001	运动户外	户外/登山/野营/旅行用品	军迷服饰/军迷用品	2931990736	0.1708203848806828	1.8186259806014105	0.6280519818494497	1.536844167330964	0.699877643768572	24.89900052603893	24.1524694855024	23.13323541754092
202106	589649253134	1155	运动户外	户外/登山/野营/旅行用品	垂钓装备	1078556827	0.1971004440930956	2.098414593001628	0.8525262115508412	17.30555155954253	0.94536525475752	21.88963210702341	21.88963210702341	21.88963210702341
202106	590097288951	951	运动户外	运动包/户外包/配件	防水箱包	3878745689	0.162287898123406	0.0895572511138875	1.521369435677122	1.8755304041153784	1.6503253796095445	40.26278041864732	14.58009198796207	3.276485788113696
202106	590223351580	5120	运动户外	运动/瑜伽/健身/球迷用品	橄榄球	13826275	0.8737266439451511	0.5783760519479172	1.0454395345686662	179.24279673517557	1.0	35.37411845651052	63.13792449250616	9.982452719828428
202106	591347809890	938	运动户外	户外/登山/野营/旅行用品	防护/救生装备	4031385873	0.160069451566514	1.7041670028013216	1.403030050521942	6.68455334721758	1.519643580396922	25.13397642015005	25.28186386477844	23.858386801099908
202106	591468427235	16855	运动户外	运动/瑜伽/健身/球迷用品	飞镖/桌上足球/室内休闲	2297586379	2.876301285878032	1.9040094444496376	1.669082032058728	138.21715174769548	1.6451124884095456	2.878736122971819	2.878736122971819	2.878736122971819
202106	593760233702	1608	运动户外	户外/登山/野营/旅行用品	专项户外运动装备	555878857	0.274404774114024	2.9214291476594085	1.0009903995170415	59.87914555910285	1.0525282277859598	5.1106616584802085	5.1106616584802085	5.1106616584802085
202106	595405956619	1834	运动户外	运动服/休闲服装	健身服装	103682877	0.3129716142569154	0.0994244583003019	0.956776049152074	8.838787461865381	1.1809401159047006	39.43690941266821	40.07176358436606	26.930983847283407
202106	598487919433	617	运动户外	户外/登山/野营/旅行用品	户外鞋靴	2694280335	0.1052908865847965	1.120971258772298	0.9491394885304466	0.3646190869284996	1.1107110711071106	39.35558867362146	38.92333232719589	38.92333232719589
202106	599039900257	10621	运动户外	户外/登山/野营/旅行用品	垂钓装备	3200228347	1.812470836980752	19.296330209757823	1.27812789224821	159.1361585401742	1.4173144286905754	0.3316182776654807	7.400192319718639	124.42961846816765
202106	600823690962	3594	运动户外	户外/登山/野营/旅行用品	帐篷/天幕/帐篷配件	157194648	0.6133151481130611	6.529612162119349	1.4428412155765953	40.18078352220487	1.640159726183685	4.610647851186658	4.610647851186658	4.610647851186658
202106	601938400786	1837	运动户外	电动车/配件/交通工具	电动车零/配件	369543757	0.313483563462352	2.0567074605264675	1.2931555441391351	33.56041289912349	1.3345441336723574	0.0573564425262676	0.6628443902877615	42.88565496522097
202106	602265091225	546	运动户外	户外/登山/野营/旅行用品	刀具/多用工具	1641621846	0.0931747553894633	0.9919778076007691	1.1482415528738303	5.074597224413962	1.2201117318435757	23.536987759446514	23.64350453172205	21.905249679897565
202106	604142045826	167	运动户外	户外/登山/野营/旅行用品	户外服装	35948556	0.0284985057693047	0.3034071316288067	1.7119695190977249	0.129665369223792	2.006006006006006	27.446099991024145	27.246669317955856	27.13319587628866
202106	604952933014	6916	运动户外	户外/登山/野营/旅行用品	垂钓装备	2595300058	1.180213568266536	12.565052229609744	2.462468958880348	103.62354509592738	2.730628763202053	33.75305026842362	33.75305026842362	33.75305026842362
202106	605259695474	307	运动户外	运动鞋new	跑步鞋	290896216	0.0523894686896799	0.4110536199333507	0.7101785294397153	7.02629121879064	0.8752672843905915	30.073279501223126	27.95022977542704	26.615618573125165
202106	605261325944	2340	运动户外	户外/登山/野营/旅行用品	垂钓装备	2595300058	0.3993203802405573	4.251333461146154	1.5064798610958363	35.06059796478746	1.6705336426914152	13.412698412698411	13.412698412698411	13.412698412698411
202106	608735939799	3294	运动户外	户外/登山/野营/旅行用品	垂钓装备	2663784805	0.5621202275693999	5.984569410690355	0.7414701159701211	49.35453405812388	0.8222152886115445	13.55936662865024	13.55936662865024	13.55936662865024
202106	609046505941	713	运动户外	运动服/休闲服装	运动球服	17279651	0.1216732611587681	0.0386530200480454	1.9238100440343453	42.28431948650725	2.2563291139240507	46.38063956986636	63.09635773248308	8.23911111111111
202106	610922154353	474	运动户外	运动包/户外包/配件	双肩背包	651342356	0.0808879744589846	0.0446373680630732	2.8589554953045373	0.2772298773434522	3.004754358161648	24.37714285714286	24.37714285714286	21.29078014184397
202106	611262234038	1038	运动户外	户外/登山/野营/旅行用品	通讯/导航/户外表类	2323774248	0.1771344250810677	1.88584791994432	1.6083392414672972	46.80120350586491	1.6561627443159157	3.164634146341464	3.164634146341464	3.164634146341464
202106	612397633744	20616	运动户外	运动/瑜伽/健身/球迷用品	舞蹈/健美操/体操	3052961245	3.518114939760397	2.3288673216715354	0.7683017989843587	56.19268414468492	0.9476660001379024	6.41461827850536	6.41461827850536	6.41461827850536
202106	613123438655	14336	运动户外	运动鞋new	板鞋/休闲鞋	705358398	2.446434603046423	19.194999007702005	1.2112731709314528	218.2420519144813	1.423917361938816	39.64635333624935	22.613608661360864	1.423917361938816
202106	613327982370	2400	运动户外	户外/登山/野营/旅行用品	垂钓装备	2840077249	0.4095593643492896	4.360342011431953	1.2524938659959597	35.95958765619227	1.3888888888888888	30.48528932797742	30.48528932797742	30.48528932797742
202106	613581861495	1438	运动户外	运动包/户外包/配件	运动护具	3172530157	0.2453943191392826	0.135418850790505	2.3092360416351294	17.54834834618822	2.711928335690712	0.0448985108071708	0.0579330965663603	40.0942917976275
202106	613883419128	1700	运动户外	运动包/户外包/配件	贴章/魔术贴章	396109706	0.2901045497474134	0.1600918263865497	0.5476778539223973	38.61018360532611	0.6163886874546773	0.0530789070738459	0.0684883617265734	40.46907565979459
202106	614025707662	793	运动户外	运动鞋new	板鞋/休闲鞋	656203965	0.1353252399704111	1.0617769400884272	0.8576928167673703	12.072122430816384	1.008264462809917	32.413284132841326	30.718348533882512	17.904258359531294
202106	614078334810	1117	运动户外	电动车/配件/交通工具	电动车零/配件	272169958	0.1906157541575651	1.2505945745280698	0.8450971441542515	20.40663103338102	0.8721452274058169	36.19856623784739	36.19856623784739	35.088429345150175
202106	614257169705	147	运动户外	户外/登山/野营/旅行用品	户外服装	35948556	0.0250855110663939	0.2670709482002071	1.4135551982685792	0.1141365824904037	1.656338028169014	24.15914190826676	23.983595148140783	23.883711340206183
202106	614566422327	682	运动户外	运动服/休闲服装	健身服装	2207630949965	0.1163831193692564	0.0369724539589999	1.4006182685801394	3.2868337235508127	1.7287705956907478	31.06345957011259	24.511627906976745	22.78154825026511
202106	615796387819	839	运动户外	运动服/休闲服装	健身服装	1965706350	0.1431751277871058	0.0454837080228753	1.087153028372538	4.043480196567642	1.3418632546981208	30.42716350146725	30.39754030247632	28.09984126984127
202106	616132342512	718	运动户外	运动鞋new	足球鞋	367662032	0.1225265098344958	0.9613566746323968	1.7260191152299422	61.52142110762801	1.8783518639633747	16.390279823269516	16.390279823269516	15.818181818181818
202106	616276063870	452	运动户外	运动/瑜伽/健身/球迷用品	舞蹈/健美操/体操	267347893	0.0771336802857828	0.051059760836027	2.0024602122587067	1.2320087909098556	2.469945355191257	26.472885032537963	26.472885032537963	26.472885032537963
202106	617029156394	1754	运动户外	运动/瑜伽/健身/球迷用品	舞蹈/健美操/体操	408776466	0.2993196354452724	0.19813898342122	1.075455794630071	4.780848272690015	1.3265267536396297	0.1165106325219139	0.1825588371562808	67.03857738905376
202106	617673929963	1142	运动户外	户外/登山/野营/旅行用品	帐篷/天幕/帐篷配件	2458725673	0.1948819975362036	2.074796073773037	0.8513663731379014	12.767516633933768	0.9677966101694916	28.21141194898188	28.21141194898188	28.21141194898188
202106	617982331676	3651	运动户外	自行车/骑行装备/零配件	自行车整车	2001445657	0.6230421830163567	9.05840747625568	1.7907128346181205	99.34509931714832	1.846971038320476	44.41107118796317	43.4083183105846	28.334098008590395
202106	618168199815	3341	运动户外	户外/登山/野营/旅行用品	垂钓装备	2663784805	0.5701407651212402	6.069959441747565	1.496906741786412	50.05874264972432	1.6599180226058874	13.752836644298863	13.752836644298863	13.752836644298863
202106	618866986412	465	运动户外	运动服/休闲服装	健身服装	1729884382	0.0793521268426748	0.0252084913356817	0.9459748449835046	2.2410229933301	1.167608286252354	30.12416771639373	30.83956296722254	20.154454022988507
202106	619022184291	1010	运动户外	户外/登山/野营/旅行用品	户外服装	1982919466	0.1723562324969927	1.83497726314428	2.469788396093791	0.7842037300361074	2.893982808022922	0.1309680327526377	0.1447264394219794	47.70136628449402
202106	619555714664	602	运动户外	电动车/配件/交通工具	电动车零/配件	682992474	0.1027311405576134	0.6739999407931048	0.2325877217113243	10.99802317107912	0.2400318979266347	29.116910722720835	30.394743547741253	30.13698477119559
202106	619640903429	1389	运动户外	户外/登山/野营/旅行用品	刀具/多用工具	2982304505	0.2370324821171513	2.5235479391162428	1.036622939860267	12.909552279690464	1.1015067406819985	17.629093813792494	17.629093813792494	29.03363787375416
202106	620430380544	3024	运动户外	户外/登山/野营/旅行用品	垂钓装备	2841348486	0.5160447990801048	5.494030934404261	1.3911643129986906	45.309080446802255	1.5426603749521746	26.523047542776176	26.523047542776176	26.523047542776176
202106	620864257330	537	运动户外	运动包/户外包/配件	腰包	58378163	0.0916389077731535	0.0505701828056336	1.0976303836152923	0.1446834163907949	1.2546728971962615	58.24454747290061	34.580307001123174	8.884844473858372
202106	622322686509	1265	运动户外	运动鞋new	篮球鞋	675968751	0.2158719149591047	1.6937551440250445	1.7698486185413047	27.956672757091813	2.1386306001690616	39.22671867381765	39.22671867381765	39.800813494437136
202106	622923412269	622	运动户外	户外/登山/野营/旅行用品	炉具/餐具/野餐烧烤用品	124316905	0.1061441352605242	1.130055304629448	1.692028065622874	0.5172515840172981	1.8553318419090232	39.0389741859288	39.0389741859288	39.0389741859288
202106	624545796232	8166	运动户外	户外/登山/野营/旅行用品	饮水用具/盛水容器	22577673	1.3935257371984575	14.83606369389722	1.5256378619873627	47.2644228877688	1.7240578486224003	123.25838964054763	92.14778283947004	22.89305099910528
202106	625086217168	468	运动户外	运动鞋new	运动拖鞋	646154294	0.0798640760481114	0.6266224564456291	1.7330857019480037	3.386990274601677	2.2857142857142856	35.52868041819723	33.832366739315134	11.937106918238994
202106	625166666941	644	运动户外	运动/瑜伽/健身/球迷用品	运动护具	66219476	0.109898429433726	0.0727488627840739	1.1605775698664451	7.85892651943339	1.362962962962963	52.32863137092039	47.63341838834472	9.132846715328467
202106	625809028317	3494	运动户外	运动/瑜伽/健身/球迷用品	舞蹈/健美操/体操	2644827403	0.5962501745985074	0.3946964698253951	1.950890234767184	9.523536981059811	2.40633608815427	33.05814002951194	42.70848790534927	51.88195910656739
202106	625989797908	5164	运动户外	运动/瑜伽/健身/球迷用品	麻将/棋牌/益智类	2204228342443	0.8812352322915548	0.5833464711443446	1.6875072436682912	42.29923537278814	1.7376966433919407	9.454628676049891	9.454628676049891	9.454628676049891
202106	626403853127	4911	运动户外	运动包/户外包/配件	头巾/遮耳	496635693	0.8380608492997338	0.4624770349319682	0.9320613375781092	31.61695506672653	1.2168741869540978	0.1533355956703866	0.1978507908465895	54.6975017402738
202106	627427438280	14424	运动户外	运动/瑜伽/健身/球迷用品	游乐场/体育场馆设施	2207921743688	2.4614517797392303	1.629393783847023	1.2275301294604883	43.33491133134209	1.2944836663874597	1.7251009119449845	1.7251009119449845	1.7251009119449845
202106	627777910102	381	运动户外	电动车/配件/交通工具	电动车零/配件	718671674	0.0650175490904497	0.4265680688408188	0.9991446297897968	6.960542903955389	1.0311231393775373	26.57921886514369	26.57921886514369	26.57921886514369
202106	629424746724	498	运动户外	运动鞋new	跑步鞋	3023695763	0.0849835681024775	0.6667905626280412	0.8875773905384562	11.397697156214132	1.0939044481054363	32.235646376095815	29.13410057543157	26.13355810538909
